ID,Name,Media_Type,Download_URL,rec_date,rec_date_assignment_certain,genre,genre_stim,gloss,transl,sound_quality,background_noise,Corpus_ID,Glottocode
doreco_tsim1256_IGS0229_2017-3-10_5,IGS0229_2017-3-10_5.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/2aeb67ee6db3d25454ecf2df9b2e3bce80ed152f,2017-03-10,certain,personal narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-10_6,IGS0229_2017-3-10_6.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/837a07355d51e7f1ff2b9560432c6f495bf6bdc7,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-10_8,IGS0229_2017-3-10_8.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/8ea533ec9666d013424b997c571c3e302b6f4bbe,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-10_9,IGS0229_2017-3-10_9.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/b3e8e15ef84991d5a865b63474f5e72f2d6acdaa,2017-03-10,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-14_18,IGS0229_2017-3-14_18.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/165c5eb1571c68f21949ff85790aae3089be7142,2017-03-14,certain,traditional narrative,na,none,Swahili/English,medium,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-14_19,IGS0229_2017-3-14_19.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/d2275366840c73b9897cad39cce8c44ae9fba208,2017-03-14,certain,traditional narrative,na,none,Swahili/English,medium,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-3_11,IGS0229_2017-3-3_11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/c84964a5967f80c71d179bcdc56924882966a1ad,2017-03-03,certain,personal narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-3_12,IGS0229_2017-3-3_12.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/a091048ace5fdf91c832066b015c5f0d7f00b02c,2017-03-03,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_11,IGS0229_2017-3-8_11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/62807fdcaed761a9be94250a77e0987374c38cf9,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_17,IGS0229_2017-3-8_17.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/f20269e75b196c3ee50267981e69d3dde5c64a18,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_18,IGS0229_2017-3-8_18.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/d3906b641cf8eb1432e18274cd1bc63072a4a7d1,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_2,IGS0229_2017-3-8_2.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/da9e7e23d27b39de3b02d9dc041d1c5d899b8b94,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_20,IGS0229_2017-3-8_20.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/6f004236af2a4a3ca10dc1ba4c6afed5da4e0c83,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,none,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_21,IGS0229_2017-3-8_21.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/90bfc6c9e2502749b40ef4d5724e9735a41b902a,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_22,IGS0229_2017-3-8_22.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/d546ef15733ad2559c8815e1514e8f583208e118,2017-03-08,certain,personal narrative,na,none,Swahili/English,good,none,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_4,IGS0229_2017-3-8_4.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/4f103f02e042ef53bc8733687daf31121e2490bf,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_5,IGS0229_2017-3-8_5.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/169f3c708e2a2aa9d0434257d760d73cde800ad0,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,none,tsim1256,tsim1256
doreco_tsim1256_IGS0229_2017-3-8_6,IGS0229_2017-3-8_6.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.163anx2r/f33342d3526d2d0081bb96db4c3568ff53debd22,2017-03-08,certain,traditional narrative,na,none,Swahili/English,good,punctual,tsim1256,tsim1256
doreco_urum1249_UUM-TXT-AN-00000-A01,UUM-TXT-AN-00000-A01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/d4469787e8b18dc4f9106210aaedab06a32d67bd,2015-12,certain,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A02,UUM-TXT-AN-00000-A02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/5a5c7e70bfcb5cb57e8a51c794c4245f73118b97,2015-12,certain,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A03,UUM-TXT-AN-00000-A03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/3d9d3ade53ebe65bc3081e3e65f18d4aa295b286,2015-12,certain,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A04,UUM-TXT-AN-00000-A04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/ee21fe86beb205450fead0b9b297ff8590a88a47,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A05,UUM-TXT-AN-00000-A05.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/b404631b2a1e6c4d557928cb037a9575119a3269,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A06,UUM-TXT-AN-00000-A06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/79e7c6e00744331f7f8ae866d1b7efb5815207d6,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A07,UUM-TXT-AN-00000-A07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/a70bf713d4b99dc0d382eb418ecb719127d5f1b2,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A08,UUM-TXT-AN-00000-A08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/6b33ddc8d234d5593edda4e3c573119b83531812,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A09,UUM-TXT-AN-00000-A09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/6f783b245dddaaa0d276233fa0097829cc9bfc0f,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A10,UUM-TXT-AN-00000-A10.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/5e0545c983f672e4a0acd63a8addbf34d58512e0,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A11,UUM-TXT-AN-00000-A11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/31cc731e11b9999e9617fd56e648e40a54ad0636,2015-12,certain,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A12,UUM-TXT-AN-00000-A12.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/91e880a8a70aadfea885b468446b24a2f8a48dcf,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A13,UUM-TXT-AN-00000-A13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/e3b746abebf9ecd0e596a70b32d485f8b8c17cdb,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A14,UUM-TXT-AN-00000-A14.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/c2b3d5a39f65b06460bb77a89b5e544dea80363e,2015-12,certain,traditional narrative,na,all,English,good,constant,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A15,UUM-TXT-AN-00000-A15.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/80464ff20942a544fc765cc8b4ae1cbd5b76a32c,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-A16,UUM-TXT-AN-00000-A16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/45dfbe3b50e7f41952d1ae2a9ac04fcd894b0d18,2015-12,certain,traditional narrative,na,all,English,good,constant,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B01,UUM-TXT-AN-00000-B01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/da9caac9f75f98cc9dea88ff97b49449bc08fbd3,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B02,UUM-TXT-AN-00000-B02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/24e095d86b1bf5c14655a3c006e8d2a75e228ae2,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B03,UUM-TXT-AN-00000-B03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/9887d862b2760e8c000271c5d30497d694c616f1,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B04,UUM-TXT-AN-00000-B04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/624b23b8d252b3025825dfb5dd837fc381f56597,2015,approximate,traditional narrative,na,all,English,medium,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B06,UUM-TXT-AN-00000-B06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/c1c2f9b35ca9626cbf717cf4161f1e9f266d0f31,2015,approximate,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B07,UUM-TXT-AN-00000-B07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/23efda332cc2fa747a2e263144aa7f0a900c8d35,2015,approximate,traditional narrative,na,all,English,medium,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B08,UUM-TXT-AN-00000-B08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/45ecdb510b2bca493a2cdebff8ba8227eaf92493,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B10,UUM-TXT-AN-00000-B10.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/b2a67516b531dee565c5dc899754343d9e7c1b75,2015,approximate,traditional narrative,na,all,English,good,constant,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B11,UUM-TXT-AN-00000-B11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/fc7d06bc0ced3b9b0a2ea46200b6300e8ce860f8,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B12,UUM-TXT-AN-00000-B12.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/043d120316365f775e21673e3fc9dd9b258a83ca,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B13,UUM-TXT-AN-00000-B13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/3da59d8e80921b7eafdbc05cdb6b88e5e143c637,2015,approximate,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B14,UUM-TXT-AN-00000-B14.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/fa1caf08fa2a5e3c3d15f2d1dda5ef76ea28363e,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-AN-00000-B16,UUM-TXT-AN-00000-B16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/11d0dd71a643083d9b753623617d7a1a3987046e,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A02,UUM-TXT-CL-00000-A02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/3f29ece6486724d332c43f75e0ff478153c77c14,2015-12,certain,personal narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A03,UUM-TXT-CL-00000-A03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/bbd6d56dc7f9cb50971a32b801d7ab88c0ca7049,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A04,UUM-TXT-CL-00000-A04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/7f972a388aea54374860ca50d8221234fcedac52,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A05,UUM-TXT-CL-00000-A05.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/8efbfeb09308672bbf078d9621cecfd5fb1391b4,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A07,UUM-TXT-CL-00000-A07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/5d82d2210189416b9ca0a3f26a17e8864cc210d1,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-A10,UUM-TXT-CL-00000-A10.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/239fcb97ceffc655ceda460ffa3227a8a61ea43c,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-B03,UUM-TXT-CL-00000-B03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/62f9b0b256a0b6fc5aa4978c5e11038e6125acf3,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-CL-00000-B16,UUM-TXT-CL-00000-B16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/d8286fec12a5b15738dfe489ca49829507527cbe,2015,approximate,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A01,UUM-TXT-FE-00000-A01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/81d0180a3e888b5bee4f000df29d9c2797adeab5,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A02,UUM-TXT-FE-00000-A02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/8b55de39372eb533238fad88e0be9568af92c27a,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A03,UUM-TXT-FE-00000-A03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/e75b2bbfcec4daefd82c5535f3207f4d95ab1ca9,2015-12,certain,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A04,UUM-TXT-FE-00000-A04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/431108b379c76215c4dc66bbcf8468fc9fd866ab,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A05,UUM-TXT-FE-00000-A05.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/d49ba7c5430d35c6006ffad916ea5496074ef610,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A06,UUM-TXT-FE-00000-A06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/a4229265377a9fe3318c60b3d414c97791690028,2015-12,certain,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A07,UUM-TXT-FE-00000-A07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/c0e67fd9776b2f4f716405f24e1981ab1143bf51,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A08,UUM-TXT-FE-00000-A08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/f7c4621e8add2d12d08118fd943908a67389bd8d,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A09,UUM-TXT-FE-00000-A09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/6175525faad7216792d2accc0fd8d5a2a00b0d87,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A10,UUM-TXT-FE-00000-A10.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/9d44c5aff0ac855e144c0dd663fca687d71f00aa,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A11,UUM-TXT-FE-00000-A11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/4036629394b877c8965e54ed5738037ab9735a0c,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A12,UUM-TXT-FE-00000-A12.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/df546eea4a7db71ae4d24c0e85b6a1d974f3bce9,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A13,UUM-TXT-FE-00000-A13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/228865717bded301805e43be08f42c81f0f6b4b9,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A14,UUM-TXT-FE-00000-A14.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/24496f998e4aea46fabc56439fda68996c6c9948,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A15,UUM-TXT-FE-00000-A15.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/21b296961f56b14402f017f4c0c0c89a18bea8c0,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-A16,UUM-TXT-FE-00000-A16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/f82f46c22077c2d10f9e9e72ac05cbad1e7d387f,2015-12,certain,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B01,UUM-TXT-FE-00000-B01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/347e6e894ab0d367b6949a37f721b89f9cd2972e,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B02,UUM-TXT-FE-00000-B02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/db4129d34197f57b9530b2bed9ead994ac4d2ddc,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B03,UUM-TXT-FE-00000-B03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/d79a21ea9523714b269c9439ba2ffa4a5b0e72a7,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B04,UUM-TXT-FE-00000-B04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/a074f6f24d6cd07959fc00d434c27c23ddb7bbbc,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B06,UUM-TXT-FE-00000-B06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/fefbf7fd55f964e307cd770511bdfc376b4e07d3,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B07,UUM-TXT-FE-00000-B07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/af87859cd082e575f249c44d2382407ea4bbf6e9,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B08,UUM-TXT-FE-00000-B08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/d6ab9d654b88075d58ccff20dc3b9d22506b3091,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B10,UUM-TXT-FE-00000-B10.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/40adfc6ef365775bfb984bce9c00766a214450d1,2015,approximate,traditional narrative,na,all,English,good,constant,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B11,UUM-TXT-FE-00000-B11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/893af6ae507d19f4e37350745041b888983922ec,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B12,UUM-TXT-FE-00000-B12.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/8d88eff13696b9cfb83e2bfeea8364633ceadc22,2015,approximate,traditional narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B14,UUM-TXT-FE-00000-B14.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/ea301d2b5192079b476ae1eb64d5076076f19b1e,2015,approximate,traditional narrative,na,all,English,medium,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FE-00000-B16,UUM-TXT-FE-00000-B16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/4170f320cb8fd711d30f69886873bb6ce130a9ba,2015,approximate,traditional narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A01,UUM-TXT-FM-00000-A01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/6a98d79e10af971f76339787fbe22bb499288ab2,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A02,UUM-TXT-FM-00000-A02.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/1baaf23de84cb9e5106444217b062f2b477625f7,2015-12,certain,personal narrative,na,all,English,medium,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A03,UUM-TXT-FM-00000-A03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/859d53b7ecd9e127c7875f27b19a27f9f02b1917,2015-12,certain,personal narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A04,UUM-TXT-FM-00000-A04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/e2c2a3077e90b82e98030fc0e25c0e8fa070b5f8,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A05,UUM-TXT-FM-00000-A05.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/083ac8918f3016a2ec179333046ee67715ce4501,2015-12,certain,personal narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A06,UUM-TXT-FM-00000-A06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/6af68e22357a3e29b95d41954910fecef4cf32f8,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A07,UUM-TXT-FM-00000-A07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/611cfa994d518f4ce9d9c93bcfd2d6a177113609,2015-12,certain,personal narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A08,UUM-TXT-FM-00000-A08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/a83742de5fc512ae8593fcdaa0a51d1e39ae7b66,2015-12,certain,personal narrative,na,all,English,good,none,urum1249,urum1249
doreco_urum1249_UUM-TXT-FM-00000-A09,UUM-TXT-FM-00000-A09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.a4eb2364/a9ef4bb7c90b3b4e4110a33f7ba1d6e6f3066e29,2015-12,certain,personal narrative,na,all,English,good,punctual,urum1249,urum1249
